BCAST_TYPE,NPROC,PACKET_SIZE,N_PACKETS,N_BOUNCES,TYPE,NODE,PROCESS,SRC,DST,TAG,COM_TIME,RUNNING_TIME
BCAST_TYPE,NPROC,PACKET_SIZE,N_PACKETS,N_BOUNCES,TYPE,NODE,PROCESS,SRC,DST,TAG,COM_TIME,RUNNING_TIME
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000255, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000256, -
,16, 4000,,1000, SR, lab004-074, 1, 1, 9, 10, 0.000490, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000171, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000275, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000228, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000216, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000259, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000172, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000153, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000258, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000271, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000201, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000263, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000217, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000256, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000276, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000191, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000274, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000142, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000164, -
,16, 4000,,1000, RS, lab004-076, 9, 9, 1, 10, 0.000508, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000255, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000265, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000270, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000262, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000259, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000260, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000214, -
,16, 4000,,1000, SR, lab004-074, 1, 1, 9, 10, 0.000488, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000411, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000373, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000358, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000367, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000369, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000352, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000453, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000380, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000178, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000258, -
,16, 4000,,1000, SR, lab004-075, 4, 4, 12, 16, 0.000189, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000255, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000164, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000252, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000265, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000242, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000205, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000253, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000269, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000199, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000204, -
,16, 4000,,1000, SR, lab004-074, 1, 1, 9, 10, 0.000352, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000248, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000268, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000252, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000287, -
,16, 4000,,1000, RS, lab004-076, 9, 9, 1, 10, 0.000415, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000255, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000257, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000267, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000153, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000268, -
,16, 4000,,1000, RS, lab004-077, 12, 12, 4, 16, 0.000202, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000206, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000266, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000100, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000197, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000190, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000269, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000195, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000267, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000243, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000194, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000271, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000112, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000251, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000195, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000261, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000210, -
,16, 4000,,1000, RS, lab004-076, 9, 9, 1, 10, 0.000482, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000101, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000161, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000278, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000206, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000245, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000202, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000278, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000277, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000184, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000262, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000210, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000263, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000270, -
,16, 4000,,1000, SR, lab004-074, 1, 1, 9, 10, 0.000494, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000267, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000146, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000207, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000203, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000246, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000272, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000260, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000245, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000245, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000266, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000257, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000210, -
,16, 4000,,1000, RS, lab004-076, 9, 9, 1, 10, 0.000491, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000247, -
,16, 4000,,1000, SR, lab004-075, 7, 7, 15, 22, 0.000209, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000275, -
,16, 4000,,1000, RS, lab004-077, 14, 14, 6, 20, 0.000153, -
,16, 4000,,1000, SR, lab004-075, 5, 5, 13, 18, 0.000219, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000276, -
,16, 4000,,1000, RS, lab004-077, 15, 15, 7, 22, 0.000248, -
,16, 4000,,1000, SR, lab004-075, 6, 6, 14, 20, 0.000208, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000277, -
,16, 4000,,1000, RS, lab004-077, 13, 13, 5, 18, 0.000210, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000257, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000257, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000270, -
,16, 4000,,1000, SR, lab004-074, 1, 1, 9, 10, 0.000489, -
,16, 4000,,1000, RS, lab004-076, 8, 8, 0, 8, 0.000276, -
,16, 4000,,1000, SR, lab004-074, 2, 2, 10, 12, 0.000269, -
,16, 4000,,1000, SR, lab004-074, 3, 3, 11, 14, 0.000271, -
,16, 4000,,1000, SR, lab004-074, 0, 0, 8, 8, 0.000269, -
,16, 4000,,1000, RS, lab004-076, 10, 10, 2, 12, 0.000276, -
,16, 4000,,1000, RS, lab004-076, 11, 11, 3, 14, 0.000263, -
